Iteration	Alpha	Abs_Diff_Flows	Rel_Diff_Flows	QoPI	QoPI_Flow
  420	       0.000100	       1.948400	       0.000500	      83.602500	       0.005300
  421	       0.000100	       1.943400	       0.000500	      83.477200	       0.005300
  422	       0.000100	       1.938300	       0.000500	      83.349200	       0.005200
  423	       0.000100	       1.933200	       0.000500	      83.218800	       0.005200
  424	       0.000100	       1.928000	       0.000500	      83.085800	       0.005200
  425	       0.000100	       1.922800	       0.000500	      82.950400	       0.005200
  426	       0.000100	       1.917500	       0.000500	      82.812700	       0.005200
  427	       0.000100	       1.912100	       0.000500	      82.672700	       0.005200
  428	       0.000100	       1.906700	       0.000500	      82.530500	       0.005200
  429	       0.000100	       1.901300	       0.000500	      82.386200	       0.005100
  430	       0.000100	       1.895800	       0.000500	      82.239800	       0.005100
  431	       0.000100	       1.890300	       0.000500	      82.091400	       0.005100
  432	       0.000100	       1.884700	       0.000500	      81.941000	       0.005100
  433	       0.000100	       1.879100	       0.000500	      81.788700	       0.005100
  434	       0.000100	       1.873500	       0.000500	      81.634600	       0.005100
  435	       0.000100	       1.867800	       0.000500	      81.478800	       0.005100
  436	       0.000100	       1.862100	       0.000500	      81.321200	       0.005000
  437	       0.000100	       1.856400	       0.000500	      81.162000	       0.005000
  438	       0.000100	       1.850600	       0.000500	      81.001200	       0.005000
  439	       0.000100	       1.844800	       0.000500	      80.838900	       0.005000
  440	       0.000100	       1.839000	       0.000500	      80.675000	       0.005000
  441	       0.000100	       1.833100	       0.000500	      80.509800	       0.005000
  442	       0.000100	       1.827300	       0.000500	      80.343100	       0.004900
  443	       0.000100	       1.821400	       0.000500	      80.175200	       0.004900
  444	       0.000100	       1.815500	       0.000500	      80.005900	       0.004900
  445	       0.000100	       1.809500	       0.000500	      79.835500	       0.004900
  446	       0.000100	       1.803600	       0.000500	      79.663800	       0.004900
  447	       0.000100	       1.797600	       0.000500	      79.491100	       0.004900
  448	       0.000100	       1.791600	       0.000500	      79.317200	       0.004900
  449	       0.000100	       1.785600	       0.000500	      79.142300	       0.004800
  450	       0.000100	       1.779600	       0.000500	      78.966500	       0.004800
  451	       0.000100	       1.773500	       0.000500	      78.789700	       0.004800
  452	       0.000100	       1.767500	       0.000500	      78.612000	       0.004800
  453	       0.000100	       1.763100	       0.000500	      78.433400	       0.004800
  454	       0.000100	       1.760000	       0.000500	      78.253900	       0.004800
  455	       0.000100	       1.757400	       0.000500	      78.073500	       0.004800
  456	       0.000100	       1.755100	       0.000500	      77.892200	       0.004700
  457	       0.000100	       1.752900	       0.000500	      77.710000	       0.004700
  458	       0.000100	       1.750700	       0.000500	      77.527000	       0.004700
  459	       0.000100	       1.748500	       0.000500	      77.343100	       0.004700
  460	       0.000100	       1.746200	       0.000500	      77.158400	       0.004700
  461	       0.000100	       1.743900	       0.000500	      76.972900	       0.004700
  462	       0.000100	       1.741500	       0.000500	      76.786800	       0.004600
  463	       0.000100	       1.739100	       0.000500	      76.599900	       0.004600
  464	       0.000100	       1.736500	       0.000500	      76.412400	       0.004600
  465	       0.000100	       1.733900	       0.000500	      76.224200	       0.004600
  466	       0.000100	       1.731300	       0.000500	      76.035500	       0.004600
  467	       0.000100	       1.728600	       0.000500	      75.846200	       0.004600
  468	       0.000100	       1.725800	       0.000500	      75.656400	       0.004500
  469	       0.000100	       1.723000	       0.000500	      75.466100	       0.004500
  470	       0.000100	       1.720100	       0.000500	      75.275400	       0.004500
  471	       0.000100	       1.715300	       0.000500	      75.084200	       0.004500
  472	       0.000100	       1.711700	       0.000500	      74.892700	       0.004500
  473	       0.000100	       1.708700	       0.000500	      74.700900	       0.004500
  474	       0.000100	       1.706000	       0.000500	      74.508800	       0.004500
  475	       0.000100	       1.703300	       0.000500	      74.316400	       0.004400
  476	       0.000100	       1.700700	       0.000500	      74.123600	       0.004400
  477	       0.000100	       1.698100	       0.000500	      73.930500	       0.004400
  478	       0.000100	       1.695500	       0.000500	      73.737200	       0.004400
  479	       0.000100	       1.692800	       0.000500	      73.543700	       0.004400
  480	       0.000100	       1.690000	       0.000500	      73.349900	       0.004400
  481	       0.000100	       1.687200	       0.000500	      73.156000	       0.004300
  482	       0.000100	       1.684400	       0.000500	      72.961900	       0.004300
  483	       0.000100	       1.681500	       0.000500	      72.767700	       0.004300
  484	       0.000100	       1.676300	       0.000500	      72.573400	       0.004300
  485	       0.000100	       1.671900	       0.000500	      72.379100	       0.004300
  486	       0.000100	       1.667900	       0.000500	      72.184800	       0.004300
  487	       0.000100	       1.664000	       0.000500	      71.990600	       0.004300
  488	       0.000100	       1.660200	       0.000500	      71.796300	       0.004200
  489	       0.000100	       1.656500	       0.000500	      71.602200	       0.004200
  490	       0.000100	       1.652700	       0.000500	      71.408000	       0.004200
  491	       0.000100	       1.648900	       0.000500	      71.214000	       0.004200
  492	       0.000100	       1.645100	       0.000500	      71.020100	       0.004200
  493	       0.000100	       1.641200	       0.000500	      70.826300	       0.004200
  494	       0.000100	       1.637400	       0.000500	      70.632600	       0.004100
  495	       0.000100	       1.633500	       0.000500	      70.439100	       0.004100
  496	       0.000100	       1.629500	       0.000500	      70.245700	       0.004100
  497	       0.000100	       1.625600	       0.000500	      70.052600	       0.004100
  498	       0.000100	       1.621600	       0.000500	      69.859600	       0.004100
  499	       0.000100	       1.617600	       0.000400	      69.666900	       0.004100
  500	       0.000100	       1.613600	       0.000400	      69.474400	       0.004100
  501	       0.000100	       1.609500	       0.000400	      69.282200	       0.004000
  502	       0.000100	       1.605500	       0.000400	      69.090300	       0.004000
  503	       0.000100	       1.601400	       0.000400	      68.898600	       0.004000
  504	       0.000100	       1.597300	       0.000400	      68.707300	       0.004000
  505	       0.000100	       1.593100	       0.000400	      68.516200	       0.004000
  506	       0.000100	       1.589000	       0.000400	      68.325500	       0.004000
  507	       0.000100	       1.584800	       0.000400	      68.135100	       0.003900
  508	       0.000100	       1.580700	       0.000400	      67.945100	       0.003900
  509	       0.000100	       1.576500	       0.000400	      67.755500	       0.003900
  510	       0.000100	       1.572300	       0.000400	      67.566200	       0.003900
  511	       0.000100	       1.568000	       0.000400	      67.377400	       0.003900
  512	       0.000100	       1.563800	       0.000400	      67.188900	       0.003900
  513	       0.000100	       1.559500	       0.000400	      67.000900	       0.003900
  514	       0.000100	       1.555300	       0.000400	      66.813200	       0.003800
  515	       0.000100	       1.551000	       0.000400	      66.626100	       0.003800
  516	       0.000100	       1.546700	       0.000400	      66.439300	       0.003800
  517	       0.000100	       1.542400	       0.000400	      66.253000	       0.003800
